id,taxon_id,common_name,scientific_name,user_login,image_url,rank,parent_id,taxon_ids,observations_count,taxa_count
85306356,59636,Sandcastle Worms,Phragmatopoma,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/140338489/medium.jpg,genus,59643,1|47491|47490|59643|59636,0,3
85306356,59643,Honeycomb Worms,Sabellariidae,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/140338489/medium.jpg,family,47490,1|47491|47490|59643,0,4
84643712,59653,Water Striders,Gerridae,uig,https://inaturalist-open-data.s3.amazonaws.com/photos/139138750/medium.jpg,family,47744,1|47120|47158|47744|59653,0,2
99853593,59679,,Porpita,samarah2,https://inaturalist-open-data.s3.amazonaws.com/photos/166550483/medium.jpeg,genus,59692,1|47534|48921|48922|59692|59679,0,82
99998229,59692,,Porpitidae,natael51,https://inaturalist-open-data.s3.amazonaws.com/photos/166831922/medium.jpeg,family,48922,1|47534|48921|48922|59692,0,404
2322224,60546,,Pocilloporidae,finatic,http://static.inaturalist.org/photos/2580980/medium.jpg,family,47532,1|47534|47533|47532|60546,0,1
2322224,60547,Cauliflower Corals,Pocillopora,finatic,http://static.inaturalist.org/photos/2580980/medium.jpg,genus,60546,1|47534|47533|47532|60546|60547,0,1
91170211,605990,,Magallana,th92105,https://inaturalist-open-data.s3.amazonaws.com/photos/150762007/medium.jpeg,genus,47582,1|47115|47584|47583|47582|605990,0,1
71898755,60604,Lumpfishes,Cyclopteridae,dennisthediver,https://static.inaturalist.org/photos/117133450/medium.jpeg,family,47233,1|2|47178|47233|60604,0,1
71898755,60605,,Cyclopterus,dennisthediver,https://static.inaturalist.org/photos/117133450/medium.jpeg,genus,60604,1|2|47178|47233|60604|60605,0,1
92086359,606079,,Eurynebria,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/152416546/medium.jpeg,genus,49567,1|47120|47158|47208|49567|606079,0,86
99151593,60669,,Mitrocoma,floydehayes,https://inaturalist-open-data.s3.amazonaws.com/photos/165226002/medium.jpeg,genus,60670,1|47534|48921|48925|60670|60669,0,2
99151593,60670,,Mitrocomidae,floydehayes,https://inaturalist-open-data.s3.amazonaws.com/photos/165226002/medium.jpeg,family,48925,1|47534|48921|48925|60670,0,2
99955394,60677,,Amphisbetia,arnim,https://inaturalist-open-data.s3.amazonaws.com/photos/166747627/medium.jpeg,genus,48926,1|47534|48921|48925|48926|60677,0,6
99041110,54642,Sea Lettuces and Allies,Ulvales,jiri1,https://inaturalist-open-data.s3.amazonaws.com/photos/165023035/medium.jpeg,order,51429,47126|50863|51429|54642,0,13
99523929,54525,Scallops,Pectinidae,arnim,https://inaturalist-open-data.s3.amazonaws.com/photos/165926784/medium.jpeg,family,551313,1|47115|47584|551313|54525,0,17
82806427,35526,,Podarcis,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/135943190/medium.jpeg,genus,35360,1|2|26036|26172|35360|35526,0,1
88588898,51176,Round Crabs,Xanthidae,ibrake4botany,https://static.inaturalist.org/photos/146180486/medium.jpg,family,47186,1|47120|47187|47186|51176,0,6
79650596,51015,Soft Corals,Alcyonacea,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/130476348/medium.jpeg,order,47533,1|47534|47533|51015,0,2
79650596,51016,,Clavulariidae,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/130476348/medium.jpeg,family,51015,1|47534|47533|51015|51016,0,1
55005923,51022,,Dictyotales,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/87559515/medium.jpg,order,48220,48222|48221|48220|51022,0,2
55005923,51023,,Dictyotaceae,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/87559515/medium.jpg,family,51022,48222|48221|48220|51022|51023,0,2
102692513,510785,,Apolemiidae,jpwilliams,https://inaturalist-open-data.s3.amazonaws.com/photos/171720188/medium.jpg,family,152823,1|47534|48921|152823|510785,0,1
98718631,510793,,Eurhamphaea,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/164418684/medium.jpeg,genus,510794,1|51508|117708|152925|510794|510793,0,5
98718631,510794,,Eurhamphaeidae,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/164418684/medium.jpeg,family,152925,1|51508|117708|152925|510794,0,7
94150770,51109,,Pyrosoma,elizabethbettenhausen,https://inaturalist-open-data.s3.amazonaws.com/photos/156147141/medium.jpeg,genus,51103,1|2|51104|51105|51103|51109,0,27
81352874,51200,Hump-backed Shrimps,Hippolytidae,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/133426836/medium.jpeg,family,47186,1|47120|47187|47186|51200,0,1
93346708,50928,palaemonid shrimps,Palaemonidae,maelan51,https://inaturalist-open-data.s3.amazonaws.com/photos/154700047/medium.jpeg,family,47186,1|47120|47187|47186|50928,0,4
80067401,51207,Soldier Crabs,Mictyris,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/131197974/medium.jpeg,genus,334717,1|47120|47187|47186|334717|51207,0,1
89998202,51219,,Aglaopheniidae,galapod,https://static.inaturalist.org/photos/148682652/medium.jpeg,family,48925,1|47534|48921|48925|51219,0,4
103939449,512838,,Davusia,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/174090937/medium.jpeg,genus,52475,1|47120|47187|47186|52475|512838,0,1
103773180,51359,,Girella,crispychipp,https://inaturalist-open-data.s3.amazonaws.com/photos/173760305/medium.jpeg,genus,516965,1|2|47178|1303731|516965|51359,0,2
92083509,51393,Temperate Basses,Moronidae,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/152411137/medium.jpeg,family,47233,1|2|47178|47233|51393,0,3
93064365,51430,,Cladophorales,elizabethbettenhausen,https://inaturalist-open-data.s3.amazonaws.com/photos/154186364/medium.jpeg,order,51429,47126|50863|51429|51430,0,4
93064365,51431,,Cladophoraceae,elizabethbettenhausen,https://inaturalist-open-data.s3.amazonaws.com/photos/154186364/medium.jpeg,family,51430,47126|50863|51429|51430|51431,0,4
85306437,51437,Worm Snails,Vermetidae,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/140338662/medium.jpg,family,85525,1|47115|47114|85525|51437,0,2
102007595,50980,Rainbow Wrasses,Coris,gos3amr5,https://inaturalist-open-data.s3.amazonaws.com/photos/170438669/medium.jpeg,genus,49284,1|2|47178|47233|49284|50980,0,1
104542586,50920,,Caulerpaceae,thelosthuman,https://inaturalist-open-data.s3.amazonaws.com/photos/175193854/medium.jpg,family,50865,47126|50863|51429|50865|50920,0,1
92538018,54524,,Crassadoma,ibrake4botany,https://static.inaturalist.org/photos/153238815/medium.jpg,genus,54525,1|47115|47584|551313|54525|54524,0,4
81150011,50687,Cowries,Cypraeidae,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/133461300/medium.jpeg,family,85525,1|47115|47114|85525|50687,0,25
9269138,50533,,Fiona,indeynz,https://inaturalist-open-data.s3.amazonaws.com/photos/12557956/medium.jpg,genus,50532,1|47115|47114|47113|50532|50533,0,8
66071688,50567,,Bursatella,bekahwal,https://inaturalist-open-data.s3.amazonaws.com/photos/106435953/medium.jpeg,genus,48656,1|47115|47114|775804|48656|50567,0,1
85431662,50584,Pen Shells,Pinnidae,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/140565194/medium.jpeg,family,47583,1|47115|47584|47583|50584,0,2
85431978,50585,,Solen,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/140565866/medium.jpeg,genus,50587,1|47115|47584|775851|50587|50585,0,2
85431978,50587,,Solenidae,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/140565866/medium.jpeg,family,775851,1|47115|47584|775851|50587,0,2
99523829,50588,Venus Clams,Veneridae,arnim,https://inaturalist-open-data.s3.amazonaws.com/photos/165926643/medium.jpeg,family,50586,1|47115|47584|50586|50588,0,12
99705806,50597,Cockles,Cardiidae,natael51,https://inaturalist-open-data.s3.amazonaws.com/photos/166268241/medium.jpeg,family,488959,1|47115|47584|488959|50597,0,5
103664438,50611,Jingle Shells,Anomiidae,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/173552931/medium.jpg,family,551313,1|47115|47584|551313|50611,0,3
102225290,50692,duck-billed limpets,Scutus,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/170834955/medium.jpg,genus,48646,1|47115|47114|775846|48646|50692,0,1
5178877,50874,Mackerel Sharks,Lamnidae,clinton,https://inaturalist-open-data.s3.amazonaws.com/photos/6387367/medium.jpg,family,50870,1|2|47273|50870|50874,0,1
99038642,50760,Nerite Snails,Neritidae,jiri1,https://inaturalist-open-data.s3.amazonaws.com/photos/165018004/medium.jpeg,family,775835,1|47115|47114|775835|50760,0,9
91815000,50763,Nassa Mud Snails,Nassarius,purplehikingboots,https://inaturalist-open-data.s3.amazonaws.com/photos/151949962/medium.jpg,genus,50764,1|47115|47114|48289|50764|50763,0,1
99705799,50764,Nassa Mudsnails,Nassariidae,natael51,https://inaturalist-open-data.s3.amazonaws.com/photos/166267576/medium.jpeg,family,48289,1|47115|47114|48289|50764,0,3
99705796,50766,Murex Snails,Muricidae,natael51,https://inaturalist-open-data.s3.amazonaws.com/photos/166266984/medium.jpeg,family,48289,1|47115|47114|48289|50766,0,14
93556318,50862,Codiums,Codium,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/155079319/medium.jpeg,genus,50866,47126|50863|51429|50865|50866|50862,0,9
93556318,50865,,Bryopsidales,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/155079319/medium.jpeg,order,51429,47126|50863|51429|50865,0,10
93556318,50866,,Codiaceae,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/155079319/medium.jpeg,family,50865,47126|50863|51429|50865|50866,0,9
5178877,50870,Mackerel Sharks,Lamniformes,clinton,https://inaturalist-open-data.s3.amazonaws.com/photos/6387367/medium.jpg,order,47273,1|2|47273|50870,0,1
99876395,51485,"Needlefishes, Halfbeaks, and Allies",Beloniformes,gos3amr5,https://inaturalist-open-data.s3.amazonaws.com/photos/166593914/medium.jpeg,order,47178,1|2|47178|51485,0,29
99909940,51508,Comb Jellies,Ctenophora,stephen54,https://inaturalist-open-data.s3.amazonaws.com/photos/166656561/medium.jpeg,phylum,1,1|51508,0,80
99909940,51509,,Nuda,stephen54,https://inaturalist-open-data.s3.amazonaws.com/photos/166656561/medium.jpeg,class,51508,1|51508|51509,0,12
104980158,532688,,Hippopodius,vasilis_stergios,https://inaturalist-open-data.s3.amazonaws.com/photos/176031688/medium.jpg,genus,195406,1|47534|48921|152823|195406|532688,0,1
102504669,52522,,Ovalipes,catchwords,https://inaturalist-open-data.s3.amazonaws.com/photos/171366526/medium.jpg,genus,459556,1|47120|47187|47186|459556|52522,0,1
90988635,52524,Green Crabs,Carcinus,ibrake4botany,https://static.inaturalist.org/photos/150439148/medium.jpg,genus,773604,1|47120|47187|47186|773604|52524,0,4
78948803,525277,,Tethydidae,ibrake4botany,https://static.inaturalist.org/photos/129262149/medium.jpg,family,47113,1|47115|47114|47113|525277,0,1
78828718,52601,,Pontederiaceae,courtneymichelle11,https://inaturalist-open-data.s3.amazonaws.com/photos/129054448/medium.jpg,family,49146,47126|211194|47163|49146|52601,0,1
78828718,52602,,Pontederia,courtneymichelle11,https://inaturalist-open-data.s3.amazonaws.com/photos/129054448/medium.jpg,genus,52601,47126|211194|47163|49146|52601|52602,0,1
92079956,52616,Eelgrasses,Zostera,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/152405219/medium.jpeg,genus,52615,47126|211194|47163|48073|52615|52616,0,1
103773178,529336,,Chrysophrys,crispychipp,https://inaturalist-open-data.s3.amazonaws.com/photos/173760232/medium.jpeg,genus,49238,1|2|47178|47233|49238|529336,0,1
91448233,52967,,Phacellophora,purplehikingboots,https://inaturalist-open-data.s3.amazonaws.com/photos/151265877/medium.jpeg,genus,779271,1|47534|48332|48331|779271|52967,0,13
99575564,533431,,Chitonida,elizabethbettenhausen,https://inaturalist-open-data.s3.amazonaws.com/photos/166022098/medium.jpeg,order,47429,1|47115|47429|533431,0,18
99909940,51510,,Beroida,stephen54,https://inaturalist-open-data.s3.amazonaws.com/photos/166656561/medium.jpeg,order,51509,1|51508|51509|51510,0,12
88587834,533539,,Tonicellidae,ibrake4botany,https://static.inaturalist.org/photos/146177628/medium.jpg,family,533431,1|47115|47429|533431|533539,0,12
104150114,533543,,Callochitonidae,catchwords,https://inaturalist-open-data.s3.amazonaws.com/photos/174483866/medium.jpg,family,1288805,1|47115|47429|1288805|533543,0,1
85430988,53461,,Ostrea,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/140563810/medium.jpeg,genus,47582,1|47115|47584|47583|47582|53461,0,4
73188355,53585,Typical Requiem Sharks,Carcharhinus,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/119459959/medium.jpeg,genus,52301,1|2|47273|48069|52301|53585,0,2
81500985,53830,Top Snails,Trochidae,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/133687919/medium.jpeg,family,775849,1|47115|47114|775849|53830,0,6
85986833,53836,,Cyanoplax,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/141575310/medium.jpg,genus,533539,1|47115|47429|533431|533539|53836,0,3
85982005,541417,,Aplousobranchia,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/141566291/medium.jpg,order,47811,1|2|47811|541417,0,7
105193019,544467,,Scaeochlamys,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/176443012/medium.jpeg,genus,54525,1|47115|47584|551313|54525|544467,0,3
80922474,52477,Flat Crabs,Percnon,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/132673895/medium.jpeg,genus,245511,1|47120|47187|47186|245511|52477,0,1
103939449,52475,Rafting Crabs,Plagusiidae,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/174090937/medium.jpeg,family,47186,1|47120|47187|47186|52475,0,3
81351632,52462,,Tylosurus,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/133425350/medium.jpeg,genus,52461,1|2|47178|51485|52461|52462,0,3
81069908,52345,bindweed family,Convolvulaceae,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/132931301/medium.jpeg,family,48515,47126|211194|47124|48515|52345,0,1
99909940,51511,,Beroidae,stephen54,https://inaturalist-open-data.s3.amazonaws.com/photos/166656561/medium.jpeg,family,51510,1|51508|51509|51510|51511,0,12
81359316,51552,Amberjacks,Seriola,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/133438288/medium.jpeg,genus,47232,1|2|47178|1303727|47232|51552,0,9
99888259,51642,,Polyorchis,randar35,https://inaturalist-open-data.s3.amazonaws.com/photos/166617277/medium.jpeg,genus,51652,1|47534|48921|48922|51652|51642,0,4
83881165,51653,Small Planktonic Medusas,Sarsia,luca_dt,https://inaturalist-open-data.s3.amazonaws.com/photos/137794812/medium.jpeg,genus,51652,1|47534|48921|48922|51652|51653,0,1
103773180,516965,Nibblers,Girellidae,crispychipp,https://inaturalist-open-data.s3.amazonaws.com/photos/173760305/medium.jpeg,family,1303731,1|2|47178|1303731|516965,0,2
93556226,51892,Catsharks,Scyliorhinidae,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/155079235/medium.jpeg,family,48069,1|2|47273|48069|51892,0,11
94658972,51911,Anchovies,Engraulidae,elizabethbettenhausen,https://inaturalist-open-data.s3.amazonaws.com/photos/157050401/medium.jpeg,family,49235,1|2|47178|49235|51911,0,2
94658972,51912,,Engraulis,elizabethbettenhausen,https://inaturalist-open-data.s3.amazonaws.com/photos/157050401/medium.jpeg,genus,51911,1|2|47178|49235|51911|51912,0,2
104304830,51932,Ghost and Fiddler Crabs,Ocypodidae,thelosthuman,https://inaturalist-open-data.s3.amazonaws.com/photos/174745595/medium.jpg,family,47186,1|47120|47187|47186|51932,0,2
75014216,519455,,Melicerona,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/122674250/medium.jpeg,genus,50687,1|47115|47114|85525|50687|519455,0,1
99524255,51946,,Cladonematidae,luca_dt,https://inaturalist-open-data.s3.amazonaws.com/photos/165923061/medium.jpeg,family,48922,1|47534|48921|48922|51946,0,4
104897240,51982,,Cardita,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/175872648/medium.jpg,genus,51983,1|47115|47584|775852|51983|51982,0,3
104897240,51983,Carditids,Carditidae,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/175872648/medium.jpg,family,775852,1|47115|47584|775852|51983,0,3
105097619,52168,,Rypticus,sargassogirl,https://inaturalist-open-data.s3.amazonaws.com/photos/176259210/medium.jpg,genus,47765,1|2|47178|47233|47765|52168,0,1
71497157,52189,Whale Sharks,Rhincodontidae,pedrovernet,https://inaturalist-open-data.s3.amazonaws.com/photos/116409364/medium.jpeg,family,49967,1|2|47273|49967|52189,0,3
73188355,52301,Requiem Sharks,Carcharhinidae,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/119459959/medium.jpeg,family,48069,1|2|47273|48069|52301,0,2
88588437,52317,,Pseudocerotidae,ibrake4botany,https://static.inaturalist.org/photos/146178809/medium.jpg,family,52318,1|52319|52318|52317,0,9
104320659,63667,,Poecilosclerida,thelosthuman,https://inaturalist-open-data.s3.amazonaws.com/photos/174776528/medium.jpg,order,57736,1|48824|57736|63667,0,1
104320659,63668,,Microcionidae,thelosthuman,https://inaturalist-open-data.s3.amazonaws.com/photos/174776528/medium.jpg,family,63667,1|48824|57736|63667|63668,0,1
98603731,63741,Cods,Gadiformes,julux,https://inaturalist-open-data.s3.amazonaws.com/photos/164206081/medium.jpg,order,47178,1|2|47178|63741,0,1
1005670,85841,Deepsea Tripod Fishes,Ipnopidae,nzwide,http://static.inaturalist.org/photos/1266772/medium.,family,49409,1|2|47178|49409|85841,0,1
103990831,85596,Deepwater Boxfishes,Aracanidae,thelosthuman,https://inaturalist-open-data.s3.amazonaws.com/photos/174178338/medium.jpg,family,47177,1|2|47178|47177|85596,0,1
105196845,85598,Ark Clams,Arcidae,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/176450632/medium.jpg,family,85503,1|47115|47584|85503|85598,0,11
80922466,85611,Old World Silversides,Atherinidae,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/132673846/medium.jpeg,family,85506,1|2|47178|85506|85611,0,2
87285869,85641,Lefteye Flounders,Bothidae,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/143880185/medium.jpeg,family,1303727,1|2|47178|1303727|85641,0,1
103868688,85685,Kelpfishes,Chironemidae,crispychipp,https://inaturalist-open-data.s3.amazonaws.com/photos/173951197/medium.jpeg,family,1303731,1|2|47178|1303731|85685,0,1
66455892,85709,Congers and Garden Eels,Congridae,arnim,https://inaturalist-open-data.s3.amazonaws.com/photos/107135101/medium.jpeg,family,47314,1|2|47178|47314|85709,0,1
104924879,85755,Rovers,Emmelichthyidae,clinton,https://inaturalist-open-data.s3.amazonaws.com/photos/175926575/medium.jpeg,family,47233,1|2|47178|47233|85755,0,1
101389436,85814,Blue Corals,Helioporidae,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/169321840/medium.jpeg,family,85522,1|47534|47533|85522|85814,0,1
95161437,85850,Striped Earwigs,Labiduridae,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/157949172/medium.jpeg,family,47793,1|47120|47158|47793|85850,0,37
91476660,85532,Opossum Shrimps,Mysida,ibrake4botany,https://static.inaturalist.org/photos/151317934/medium.jpg,order,47187,1|47120|47187|85532,0,1
88932051,85883,Margin Shells,Marginellidae,ibrake4botany,https://static.inaturalist.org/photos/146800511/medium.jpg,family,48289,1|47115|47114|48289|85883,0,1
102717858,85910,Lanternfishes,Myctophidae,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/171767408/medium.jpeg,family,85530,1|2|47178|85530|85910,0,1
39550055,85928,Driftfishes,Nomeidae,pamelaviolet,https://static.inaturalist.org/photos/62757319/medium.jpg,family,1303739,1|2|47178|1303739|85928,0,1
101307106,86039,Ranellid Triton Snails,Ranellidae,raewyna,https://static.inaturalist.org/photos/169178451/medium.jpg,family,85525,1|47115|47114|85525|86039,0,1
92084755,86045,,Rhizangiidae,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/152413370/medium.jpeg,family,47532,1|47534|47533|47532|86045,0,1
81707286,86071,False Limpets,Siphonariidae,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/134032907/medium.jpeg,family,775807,1|47115|47114|775807|86071,0,5
53643944,86081,Marine Hatchetfishes,Sternoptychidae,winters-mackenzie,https://inaturalist-open-data.s3.amazonaws.com/photos/85327879/medium.jpg,family,85547,1|2|47178|85547|86081,0,1
81381696,86122,Turban Snails,Turbinidae,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/133477811/medium.jpeg,family,775849,1|47115|47114|775849|86122,0,8
53643944,85547,Dragonfishes and Allies,Stomiiformes,winters-mackenzie,https://inaturalist-open-data.s3.amazonaws.com/photos/85327879/medium.jpg,order,47178,1|2|47178|85547,0,1
102717858,85530,Lanternfishes,Myctophiformes,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/171767408/medium.jpeg,order,47178,1|2|47178|85530,0,1
105052658,64150,,Diodora,jaegermonster,https://static.inaturalist.org/photos/176172215/medium.jpeg,genus,48646,1|47115|47114|775846|48646|64150,0,3
80763716,849029,,Thoridae,ibrake4botany,https://static.inaturalist.org/photos/132399178/medium.jpg,family,47186,1|47120|47187|47186|849029,0,3
103099139,82805,,Busycon,bekahwal,https://inaturalist-open-data.s3.amazonaws.com/photos/172480243/medium.jpeg,genus,1288822,1|47115|47114|48289|1288822|82805,0,1
85566402,83316,Flying Squids,Ommastrephidae,clinton,https://inaturalist-open-data.s3.amazonaws.com/photos/140804441/medium.jpeg,family,246134,1|47115|47459|246134|83316,0,3
71328993,83319,,Arothron,jluismtzjrez,https://inaturalist-open-data.s3.amazonaws.com/photos/116115186/medium.jpeg,genus,49266,1|2|47178|47177|49266|83319,0,6
98677035,83332,Tulip and Spindle Shells,Fasciolariidae,janinas,https://static.inaturalist.org/photos/164346928/medium.jpg,family,48289,1|47115|47114|48289|83332,0,1
104728722,83550,Kelps,Ecklonia,thelosthuman,https://inaturalist-open-data.s3.amazonaws.com/photos/175549042/medium.jpg,genus,67418,48222|48221|48220|68789|67418|83550,0,1
103201169,83709,Lucine Clams,Lucinidae,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/172671237/medium.jpg,family,775850,1|47115|47584|775850|83709,0,1
93454471,83887,,Anurida,maelan51,https://inaturalist-open-data.s3.amazonaws.com/photos/154895952/medium.jpeg,genus,83891,1|47120|243773|129730|83891|83887,0,6
93454471,83891,Short-legged Springtails,Neanuridae,maelan51,https://inaturalist-open-data.s3.amazonaws.com/photos/154895952/medium.jpeg,family,129730,1|47120|243773|129730|83891,0,6
100757369,84988,Pyramid Snails,Pyramidellidae,maelan51,https://inaturalist-open-data.s3.amazonaws.com/photos/168196243/medium.jpeg,family,47114,1|47115|47114|84988,0,1
80922464,85529,Mullets,Mugiliformes,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/132673874/medium.jpeg,order,47178,1|2|47178|85529,0,2
99756603,85108,Ram's Horn Squids,Spirulida,sustainablesian,https://inaturalist-open-data.s3.amazonaws.com/photos/166366802/medium.jpg,order,47459,1|47115|47459|85108,0,47
99756603,85109,Ram's Horn Squids,Spirulidae,sustainablesian,https://inaturalist-open-data.s3.amazonaws.com/photos/166366802/medium.jpg,family,85108,1|47115|47459|85108|85109,0,47
99756603,85110,,Spirula,sustainablesian,https://inaturalist-open-data.s3.amazonaws.com/photos/166366802/medium.jpg,genus,85109,1|47115|47459|85108|85109|85110,0,47
85431024,85503,Ark Shells and Allies,Arcida,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/140563884/medium.jpeg,order,47584,1|47115|47584|85503,0,17
80922466,85506,Silversides,Atheriniformes,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/132673846/medium.jpeg,order,47178,1|2|47178|85506,0,2
92602680,85508,,Camarodonta,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/153351593/medium.jpeg,order,47548,1|47549|47548|85508,0,4
101389436,85522,,Helioporacea,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/169321840/medium.jpeg,order,47533,1|47534|47533|85522,0,1
99608561,85525,,Littorinimorpha,arnim,https://inaturalist-open-data.s3.amazonaws.com/photos/166084958/medium.jpeg,order,47114,1|47115|47114|85525,0,86
38563846,86126,Stargazers,Uranoscopidae,jacobl,https://inaturalist-open-data.s3.amazonaws.com/photos/61308027/medium.jpeg,family,47233,1|2|47178|47233|86126,0,1
72511158,861464,,Glaucilla,raewyna,https://static.inaturalist.org/photos/118235975/medium.jpg,genus,48756,1|47115|47114|47113|48756|861464,0,20
102651587,86345,,Allomycterus,catchwords,https://inaturalist-open-data.s3.amazonaws.com/photos/171643649/medium.jpg,genus,49270,1|2|47178|47177|49270|86345,0,2
101307106,91644,,Ranella,raewyna,https://static.inaturalist.org/photos/169178451/medium.jpg,genus,86039,1|47115|47114|85525|86039|91644,0,1
93346709,89563,,Lipophrys,maelan51,https://inaturalist-open-data.s3.amazonaws.com/photos/154700130/medium.jpeg,genus,49390,1|2|47178|1303737|49390|89563,0,1
94156467,90150,,Naucrates,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/156156649/medium.jpeg,genus,47232,1|2|47178|1303727|47232|90150,0,4
93451602,90284,,Nerophis,maelan51,https://inaturalist-open-data.s3.amazonaws.com/photos/154890680/medium.jpeg,genus,49106,1|2|47178|47245|49106|90284,0,1
39550055,90331,Bluebottle Fishes,Nomeus,pamelaviolet,https://static.inaturalist.org/photos/62757319/medium.jpg,genus,85928,1|2|47178|1303739|85928|90331,0,1
104924879,91101,,Plagiogeneion,clinton,https://inaturalist-open-data.s3.amazonaws.com/photos/175926575/medium.jpeg,genus,85755,1|2|47178|47233|85755|91101,0,1
79765201,91119,,Platybelone,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/130674649/medium.jpeg,genus,52461,1|2|47178|51485|52461|91119,0,3
38563846,91177,,Pleuroscopus,jacobl,https://inaturalist-open-data.s3.amazonaws.com/photos/61308027/medium.jpeg,genus,86126,1|2|47178|47233|86126|91177,0,1
81615362,912296,,Collodaria,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/133871685/medium.jpeg,order,152046,47686|151880|152046|912296,0,5
9005797,91906,,Schedophilus,indeynz,https://inaturalist-open-data.s3.amazonaws.com/photos/12140286/medium.jpeg,genus,51416,1|2|47178|1303739|51416|91906,0,4
5480485,86352,,Allothunnus,clinton,https://inaturalist-open-data.s3.amazonaws.com/photos/6749307/medium.jpg,genus,47266,1|2|47178|1303739|47266|86352,0,1
104169804,91962,,Scorpis,crispychipp,https://inaturalist-open-data.s3.amazonaws.com/photos/174474641/medium.jpeg,genus,1303764,1|2|47178|1303731|1303764|91962,0,2
93556226,91969,,Scyliorhinus,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/155079235/medium.jpeg,genus,51892,1|2|47273|48069|51892|91969,0,11
81707286,92087,,Siphonaria,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/134032907/medium.jpeg,genus,86071,1|47115|47114|775807|86071|92087,0,5
88932051,92813,,Volvarina,ibrake4botany,https://static.inaturalist.org/photos/146800511/medium.jpg,genus,85883,1|47115|47114|48289|85883|92813,0,1
