subject_taxon_id,target_scientific_name,target_common_name,target_taxon_id,interaction
9201,Heteroptera,True Bugs,61267,eats
9201,Calliphoridae,Blow Flies,61860,eats
9201,Argiope bruennichi,Wasp Spider,50867,eats
9201,Paederus riparius,,203056,eats
9201,Meligethes,Common Pollen Beetle,765642,eats
9201,Trichoptera,Caddisflies,62164,eats
9201,Aleocharinae,,203242,eats
9201,Deltocephalinae,,133495,eats
9201,Sarcophagidae,Flesh Flies,52910,eats
9201,Typhlocybinae,,373577,eats
9201,Philodromus,,56611,eats
9201,Aphidoidea,,52380,eats
9201,Tachinidae,Bristle Flies,51953,eats
9201,Blattodea,Cockroaches and Termites,81769,eats
9201,Cicadoidea,Cicadas,50190,eats
9201,Tipula,,60393,eats
9201,Araneus diadematus,Cross Orbweaver,52628,eats
9201,Mangora acalypha,Cricket-bat Orbweaver,319548,eats
9201,Fulgoroidea,Planthoppers,52073,eats
9201,Aeshnidae,Darners,51469,eats
9201,Orthoptera,"Grasshoppers, Crickets, and Katydids",47651,eats
9201,Hylaeus,Masked Bees,127812,eats
9201,Agelenidae,Funnel Weavers,47345,eats
9201,Caelifera,"Grasshoppers, Locusts, and Allies",67688,eats
9201,Libellulidae,Skimmers,47819,eats
9201,Lithobius,,122237,eats
9201,Nabidae,Damsel Bugs,129878,eats
9201,Staphylininae,,359911,eats
9201,Culex,,130033,eats
9201,Tetragnathidae,Long-jawed Orbweavers,47551,eats
9201,Robertus insignis,,784329,eats
9201,Aeshna,Hawkers and Typical Darners,52520,eats
9201,Falco subbuteo,Eurasian Hobby,4643,eatenBy
9201,Pisaura mirabilis,European Nursery Web spider,55787,preysOn
9201,Neoscona adianta,Bordered Orbweaver,326354,preysOn
9201,Delphacidae,,123608,preysOn
9201,Ichneumonidae,Ichneumonid Wasps,47199,preysOn
9201,Acrididae,Short-horned Grasshoppers,47649,preysOn
9201,Staphylinidae,Rove Beetles,47951,preysOn
9201,Pentatomidae,Stink Bugs,47742,preysOn
9201,Salticidae,Jumping Spiders,48139,preysOn
9201,Armadillidium vulgare,Common Pill Woodlouse,56083,preysOn
9201,Cicadellidae,Typical Leafhoppers,53237,preysOn
9201,Tetragnatha,,47550,preysOn
9201,Sympetrum,Meadowhawks,51556,preysOn
9201,Anisoptera,Dragonflies,47927,preysOn
9201,Lycosidae,Wolf Spiders,47416,preysOn
9201,Coleoptera,Beetles,47208,preysOn
9201,Brachycera,Brachyceran Flies,48091,preysOn
9201,Chrysopidae,Green Lacewings,52425,preysOn
9201,Apis mellifera,Western Honey Bee,47219,preysOn
9201,Araneae,Spiders,47118,preysOn
9201,Xysticus,Ground Crab Spiders,61903,preysOn
9201,Larinioides cornutus,Furrow Orbweaver,126513,preysOn
9201,Trochosa,,148395,preysOn
9201,Tettigoniidae,Katydids,48124,preysOn
9201,Limacidae,Keelback Slugs,62471,preysOn
9201,Carabidae,Ground Beetles,49567,preysOn
9201,Tetrastichus,,203300,preysOn
9201,Stenus,,131962,preysOn
9201,Arctosa,Bear Spiders,55470,preysOn
9201,Chironomidae,Non-biting Midges,53275,preysOn
9201,Zygoptera,Damselflies,47928,preysOn
9201,Chrysomelidae,Leaf Beetles,51146,preysOn
9201,Pardosa,Thin-legged Wolf Spiders,47415,preysOn
9201,Stratiomyidae,Soldier Flies,70127,preysOn
9201,Tetramesa,,130265,preysOn
9201,Tipulidae,Large Crane Flies,51225,preysOn
9201,Araneidae,Orbweavers,47535,preysOn
9201,Hemiptera,"True Bugs, Hoppers, Aphids, and allies",47744,preysOn
9201,Lepidoptera,Butterflies and Moths,47157,preysOn
9201,Heteroptera,True Bugs,61267,preysOn
9201,Calliphoridae,Blow Flies,61860,preysOn
9201,Argiope bruennichi,Wasp Spider,50867,preysOn
9201,Paederus riparius,,203056,preysOn
9201,Meligethes,Common Pollen Beetle,765642,preysOn
9201,Trichoptera,Caddisflies,62164,preysOn
9201,Aleocharinae,,203242,preysOn
9201,Deltocephalinae,,133495,preysOn
9201,Sarcophagidae,Flesh Flies,52910,preysOn
9201,Typhlocybinae,,373577,preysOn
9201,Philodromus,,56611,preysOn
9201,Aphidoidea,,52380,preysOn
9201,Tachinidae,Bristle Flies,51953,preysOn
9201,Blattodea,Cockroaches and Termites,81769,preysOn
9201,Cicadoidea,Cicadas,50190,preysOn
9201,Tipula,,60393,preysOn
9201,Araneus diadematus,Cross Orbweaver,52628,preysOn
9201,Mangora acalypha,Cricket-bat Orbweaver,319548,preysOn
9201,Fulgoroidea,Planthoppers,52073,preysOn
9201,Aeshnidae,Darners,51469,preysOn
9201,Orthoptera,"Grasshoppers, Crickets, and Katydids",47651,preysOn
9201,Hylaeus,Masked Bees,127812,preysOn
9201,Agelenidae,Funnel Weavers,47345,preysOn
9201,Caelifera,"Grasshoppers, Locusts, and Allies",67688,preysOn
9201,Libellulidae,Skimmers,47819,preysOn
9201,Lithobius,,122237,preysOn
9201,Nabidae,Damsel Bugs,129878,preysOn
9201,Staphylininae,,359911,preysOn
9201,Culex,,130033,preysOn
9201,Tetragnathidae,Long-jawed Orbweavers,47551,preysOn
9201,Robertus insignis,,784329,preysOn
9201,Aeshna,Hawkers and Typical Darners,52520,preysOn
9201,Falco subbuteo,Eurasian Hobby,4643,preyedUponBy
83204,Peromyscus keeni,Northwestern Deer Mouse,44387,eats
83204,Abutilon theophrasti,velvetleaf,60214,pollinates
83204,Trifolium repens,white clover,55745,pollinates
83204,Viola sagittata,arrowleaf violet,170259,pollinates
83204,Taenidia integerrima,yellow pimpernel,130364,pollinates
83204,Achillea millefolium,Common Yarrow,52821,pollinates
83204,Linaria vulgaris,common toadflax,50790,pollinates
83204,Solanum carolinense,Carolina horsenettle,52899,pollinates
83204,Persicaria maculosa maculosa,spotted lady's thumb,56166,pollinates
83204,Amorpha canescens,leadplant,158286,pollinates
83204,Tradescantia virginiana,Virginia spiderwort,130991,pollinates
83204,http://treatment.plazi.org/id/F6083B20B0C47675DF76965D6ADE35F3,,,pollinates
83204,Solanum rostratum,buffalo-bur,62642,pollinates
83204,Pycnanthemum pilosum,hairy mountainmint,153907,pollinates
83204,Hibiscus trionum,flower-of-an-hour,77411,pollinates
83204,Ulmus,elms,53549,pollinates
83204,Filipendula ulmaria,Meadowsweet,63134,pollinates
83204,Cirsium vulgare,Bull Thistle,52989,pollinates
83204,Pimpinella major,Greater Burnet-saxifrage,166879,pollinates
83204,Angelica sylvestris,Wild Angelica,158380,pollinates
83204,Polygonum amphibium,water smartweed,78450,pollinates
83204,Calluna vulgaris,common heather,119450,pollinates
83204,Epilobium,willowherbs,52972,pollinates
83204,Salix repens,Creeping Willow,321283,pollinates
83204,Sorbus,Rowans and Mountain Ashes,48582,pollinates
83204,Thymelaea hirsuta,Mitnan,333734,pollinates
83204,Euphorbia,spurges,51822,pollinates
83204,Tordylium apulum,Mediterranean Hartwort,155794,pollinates
83204,Matricaria chamomilla,German Chamomile,77965,pollinates
83204,Helichrysum stoechas,Shrubby Everlasting,82641,pollinates
83204,Scandix australis,Southern Shepherd's-needle,493017,pollinates
83204,Pachycarpus natalensis,Natal thick-fruit,591333,pollinates
83204,Apis mellifera,Western Honey Bee,47219,pollinatedBy
83204,Chrysomya megacephala ,,329781,pollinatedBy
83204,Technomyrmex albipes ,White-footed Ant,69568,pollinatedBy
83204,Botryococcus braunii,,468123,preysOn
83204,Staurastrum,,200915,preysOn
83204,Sphaerocystis schroeteri,,345047,preysOn
83204,Rhinolophus ferrumequinum,Greater Horseshoe Bat,40645,preyedUponBy
83204,Miniopterus schreibersii,Schreibers' Long-fingered Bat,57534,preyedUponBy
83204,Myotis velifer,Cave Myotis,40348,preyedUponBy
82703,Apis mellifera,Western Honey Bee,47219,pollinatedBy
82703,Lasioglossum,,57678,pollinatedBy
82703,,Speargrass moth,974709,pollinatedBy
82703,Anthaxia,,173113,pollinatedBy
82703,Acmaeodera,,886834,pollinatedBy
360212,Poaceae,grasses,47434,eats
360212,Bromus inermis,Smooth Brome,75903,eats
360212,Phleum pratense,Timothy grass,57190,eats
360212,Dactylis glomerata,orchard grass,52720,eats
360212,Secale cereale,rye,79021,eats
360212,Phalaris arundinacea,reed canary grass,63337,eats
360212,Fulica americana,American Coot,473,eatenBy
383939,Lonicera,honeysuckles,51874,eats
383939,Festuca longifolia,Blue Fescue,363733,eats
383939,Festuca rubra,red fescue,61061,eats
383939,Mycodiplosis coniophaga,,932405,eatenBy
58495,Schizachyrium scoparium,little bluestem,122603,eats
58495,Sporobolus heterolepis,prairie dropseed,120557,eats
58495,Bouteloua curtipendula,Sideoats Grama,75858,eats
58495,Panicum virgatum,switchgrass,125727,eats
58495,Poa,Meadow-grasses,52809,eats
437602,Curculionidae,True Weevils,48736,eats
437602,Sporobolus heterolepis,prairie dropseed,120557,eats
437602,Magnoliopsida,dicots,47124,eats
437602,Chrysomelidae,Leaf Beetles,51146,eats
437602,Carex,true sedges,48571,eats
437602,Polygala sanguinea,field milkwort,128690,eats
437602,Arthropoda,Arthropods,47120,eats
437602,Sorghastrum nutans,Indiangrass,122608,eats
437602,Schizachyrium scoparium,little bluestem,122603,eats
437602,Formicidae,Ants,47336,eats
437602,Pentatomidae,Stink Bugs,47742,eats
437602,Lepidoptera,Butterflies and Moths,47157,eats
437602,Araneae,Spiders,47118,eats
437602,Coleoptera,Beetles,47208,eats
437602,Oxalis,woodsorrels,47758,eats
437602,Cicadellidae,Typical Leafhoppers,53237,eats
384685,Medicago lupulina,Black Medick,57056,eats
384685,Trifolium,clovers,51876,eats
384685,Euphorbia cyparissias,cypress spurge,55766,eatenBy
384685,Medicago lupulina,Black Medick,57056,eatenBy
384685,Trifolium,clovers,51876,eatenBy
353666,Pultenaea,,83372,eats
353666,Bossiaea,,83374,eats
353666,Daviesia,,139296,eats
353666,Neolucia agricola,Fringed Blue,353666,pollinates
353666,Neolucia agricola,Fringed Blue,353666,pollinatedBy
71034,Apis mellifera,Western Honey Bee,47219,eats
71034,Juniperus virginiana,eastern redcedar,49399,eats
71034,Anthophila,Bees,630955,eats
71034,Pterygota,Winged and Once-winged Insects,184884,eats
71034,Heteroptera,True Bugs,61267,eats
71034,Bombus,Bumble Bees,52775,eats
71034,Caelifera,"Grasshoppers, Locusts, and Allies",67688,eats
71034,Cicadoidea,Cicadas,50190,eats
71034,Halyomorpha halys,Brown Marmorated Stink Bug,81923,eats
71034,Orthoptera,"Grasshoppers, Crickets, and Katydids",47651,eats
71034,Epargyreus clarus,Silver-spotted Skipper,81559,eats
71034,Hymenoptera,"Ants, Bees, Wasps, and Sawflies",47201,eats
71034,Danaus plexippus,Monarch,48662,eats
71034,Tenodera sinensis,Chinese Mantis,71034,eats
71034,Pieris rapae,Cabbage White,55626,eats
71034,Lycorma delicatula,Spotted Lanternfly,324726,eats
71034,Nymphalidae,Brush-footed Butterflies,47922,eats
71034,Pyrrharctia isabella,Isabella Tiger Moth,59675,eats
71034,Vespidae,"Hornets, Paper Wasps, Potter Wasps, and Allies",52747,eats
71034,Bombus impatiens,Common Eastern Bumble Bee,118970,eats
71034,Apidae,"Honey Bees, Bumble Bees, and Allies",47221,eats
71034,Colias,Clouded Yellows,58533,eats
71034,Anisoptera,Dragonflies,47927,eats
71034,Xylocopa virginica,Eastern Carpenter Bee,51110,eats
71034,Argiope,Garden Orbweavers,47552,eats
71034,Hesperiidae,Skippers,47653,eats
71034,Papilio troilus,Spicebush Swallowtail,58525,eats
71034,Hemiptera,"True Bugs, Hoppers, Aphids, and allies",47744,eats
71034,Erebidae,"Underwing, Tiger, Tussock, and Allied Moths",121850,eats
71034,Lycorma delicatula,Spotted Lanternfly,324726,eatenBy
71034,Tenodera sinensis,Chinese Mantis,71034,eatenBy
71034,Salticus scenicus,Zebra Jumping Spider,68901,eatenBy
71034,Parasteatoda tepidariorum,Common House Spider,120583,eatenBy
71034,Bombus impatiens,Common Eastern Bumble Bee,118970,pollinatedBy
71034,Bombus,Bumble Bees,52775,pollinatedBy
71034,Lycorma delicatula,Spotted Lanternfly,324726,preysOn
71034,Danaus plexippus,Monarch,48662,preysOn
71034,Aculeata,"Ants, Bees, and Stinging Wasps",326777,preysOn
71034,Gryllidea,Crickets,358855,preysOn
71034,Anthophila,Bees,630955,preysOn
71034,Tenodera sinensis,Chinese Mantis,71034,preysOn
71034,Xylocopa virginica,Eastern Carpenter Bee,51110,preysOn
71034,Bombus,Bumble Bees,52775,preysOn
71034,Lycorma delicatula,Spotted Lanternfly,324726,preyedUponBy
71034,Tenodera sinensis,Chinese Mantis,71034,preyedUponBy
71034,Salticus scenicus,Zebra Jumping Spider,68901,preyedUponBy
71034,Parasteatoda tepidariorum,Common House Spider,120583,preyedUponBy
12883,Insecta,Insects,47158,eats
12883,Formicidae,Ants,47336,eats
12883,Coleoptera,Beetles,47208,eats
12883,Magnoliopsida,dicots,47124,eats
12883,Gastropoda,Gastropods,47114,eats
12883,Diplopoda,Millipedes,47735,eats
12883,Chordata,Chordates,2,eats
12883,Orthoptera,"Grasshoppers, Crickets, and Katydids",47651,eats
12883,Blattodea,Cockroaches and Termites,81769,eats
12883,Arthropoda,Arthropods,47120,eats
12883,Rosaceae,rose family,47148,eats
12883,Animalia,Animals,1,eats
12883,Tracheophyta,vascular plants,211194,eats
12883,Parthenocissus quinquefolia,Virginia creeper,50278,eats
12883,Phytolacca americana,American pokeweed,48599,eats
12883,Vitis vulpina,frost grape,126645,eats
12883,Toxicodendron radicans,poison ivy,58732,eats
12883,Viburnum,elder family,781703,eats
12883,Mitchella repens,partridgeberry,83799,eats
12883,Ilex decidua,possumhaw,120006,eats
12883,Ampelopsis arborea,peppervine,551846,eats
12883,Persea borbonia,redbay,131585,eats
12883,Ilex opaca,American holly,60749,eats
12883,Prunus caroliniana,Carolina laurelcherry,125845,eats
563924,Rumex,docks,53196,eats
563924,Rumex crispus,curled dock,53197,eats
563924,Rumex aquaticus,Scottish Dock,168229,eats
563924,Rumex obtusifolius,broad-leaved dock,63371,eatenBy
563924,Cladosporium aecidiicola,,1026057,eatenBy
563924,Rheum,hemp dogbane,58795,eatenBy
383907,Rumex acetosella,Sheep's sorrel,53195,eats
383907,Rumex obtusifolius,broad-leaved dock,63371,eats
383907,Rumex palustris,Marsh Dock,78906,eats
383907,Rumex acetosella,Sheep's sorrel,53195,eatenBy
383907,Rumex obtusifolius,broad-leaved dock,63371,eatenBy
383907,Rumex palustris,Marsh Dock,78906,eatenBy
384682,Rumex obtusifolius,broad-leaved dock,63371,eats
384682,Rumex palustris,Marsh Dock,78906,eats
384682,Rumex acetosella,Sheep's sorrel,53195,eats
384682,Ficaria verna,lesser celandine,204321,eats
384682,Rumex crispus,curled dock,53197,eats
384682,Rumex conglomeratus,Clustered Dock,57215,eats
384682,Mycodiplosis coniophaga,,932405,eatenBy
703667,Rumex aquaticus,Scottish Dock,168229,eats
703667,Rumex obtusifolius,broad-leaved dock,63371,eats
703667,Rumex pulcher,fiddle dock,60232,eats
703667,Rumex conglomeratus,Clustered Dock,57215,eats
703667,Rumex crispus,curled dock,53197,eats
703667,Rumex acetosella,Sheep's sorrel,53195,eats
384093,Rumex crispus,curled dock,53197,eats
384093,Rumex obtusifolius,broad-leaved dock,63371,eats
384093,Rumex conglomeratus,Clustered Dock,57215,eats
384093,Rumex palustris,Marsh Dock,78906,eats
384093,Rumex aquaticus,Scottish Dock,168229,eats
384093,Rumex salicifolius,willow dock,60233,eats
384093,Rumex pulcher,fiddle dock,60232,eats
384093,Rumex acetosella,Sheep's sorrel,53195,eats
384093,Rumex acetosa,Common Sorrel,55821,eatenBy
319556,Detritus,Detritus Moth,319556,eats
319556,Insecta,Insects,47158,eats
319556,Detritus,Detritus Moth,319556,preysOn
319556,Insecta,Insects,47158,preysOn
319556,Sipuncula,Peanut Worms,48665,preyedUponBy
129944,Archaias angulatus,Turtle Grass Foram,528535,eats
129944,Planorbulina,,532808,eats
129944,Cymbaloporetta squammosa,,532837,eats
129944,Aythya americana,Redhead,7056,eatenBy
129944,Lachnolaimus maximus,Hogfish,49432,eatenBy
129944,Chrysiptera glauca,Grey Demoiselle,204591,eatenBy
129944,epipellic flora,,,preysOn
129944,Caranx melampygus,Bluefin Trevally,123690,preyedUponBy
410306,Ebalia tuberosa,Pennant's nut crab,603985,eatenBy
85493,Catostylus mosaicus,Blue Blubber Jelly,333776,eats
85493,Chrysaora quinquecirrha,Atlantic Sea Nettle,48478,eats
85493,Brotula clarkae,,96072,eatenBy
85493,Lutjanus guttatus,Spotted Rose Snapper,104857,eatenBy
85493,Osyris quadripartita,,319683,pollinates
85493,Thymus,thyme,81754,pollinates
85493,Daphne gnidium,Flax-leaved Daphne,82836,pollinates
85493,Megachile,"Leafcutter, Mortar, and Resin Bees",52784,pollinatedBy
85493,Catostylus mosaicus,Blue Blubber Jelly,333776,preysOn
85493,Chrysaora quinquecirrha,Atlantic Sea Nettle,48478,preysOn
85493,Homo sapiens,Human,43584,preyedUponBy
260502,Detritus,Detritus Moth,319556,eats
260502,Macroalgae,,,eats
260502,Khakista,,,eats
260502,Pyrrophycophyta,dinoflagellates and allies,792744,eats
260502,Bacteria,bacteria,67333,eats
260502,Cyanobacteria,cyanobacteria,67334,eats
260502,Prymnesiophyceae,,828871,eats
260502,Malaclemys terrapin,Diamondback Terrapin,39836,eatenBy
260502,Alosa sapidissima,American shad,49243,eatenBy
260502,Fundulus diaphanus,banded killifish,101053,eatenBy
260502,Menidia menidia,Atlantic Silverside,146827,eatenBy
260502,Gasterosteus aculeatus,Threespine Stickleback,48403,eatenBy
260502,Morone saxatilis,Striped Bass,51392,eatenBy
260502,Lepomis macrochirus,Bluegill,49591,eatenBy
260502,Morone americana,White Perch,84432,eatenBy
260502,Bacteria,bacteria,67333,preysOn
260502,Ciliophora,Ciliates,118996,preysOn
260502,Rotifera,Rotifers,126917,preysOn
260502,Malaclemys terrapin,Diamondback Terrapin,39836,preyedUponBy
260502,Alosa sapidissima,American shad,49243,preyedUponBy
260502,Fundulus diaphanus,banded killifish,101053,preyedUponBy
260502,Menidia menidia,Atlantic Silverside,146827,preyedUponBy
260502,Gasterosteus aculeatus,Threespine Stickleback,48403,preyedUponBy
260502,Morone saxatilis,Striped Bass,51392,preyedUponBy
260502,Lepomis macrochirus,Bluegill,49591,preyedUponBy
260502,Morone americana,White Perch,84432,preyedUponBy
370753,Prymnesiophyceae,,828871,eats
370753,Cyanobacteria,cyanobacteria,67334,eats
370753,Khakista,,,eats
370753,Pyrrophycophyta,dinoflagellates and allies,792744,eats
370753,Malaclemys terrapin,Diamondback Terrapin,39836,eatenBy
370753,Morone americana,White Perch,84432,eatenBy
370753,Menidia menidia,Atlantic Silverside,146827,eatenBy
370753,Morone saxatilis,Striped Bass,51392,eatenBy
370753,Fundulus diaphanus,banded killifish,101053,eatenBy
370753,Gasterosteus aculeatus,Threespine Stickleback,48403,eatenBy
370753,Lepomis macrochirus,Bluegill,49591,eatenBy
370753,Alosa sapidissima,American shad,49243,eatenBy
370753,Ciliophora,Ciliates,118996,preysOn
370753,Rotifera,Rotifers,126917,preysOn
370753,Malaclemys terrapin,Diamondback Terrapin,39836,preyedUponBy
370753,Morone americana,White Perch,84432,preyedUponBy
370753,Menidia menidia,Atlantic Silverside,146827,preyedUponBy
370753,Morone saxatilis,Striped Bass,51392,preyedUponBy
370753,Fundulus diaphanus,banded killifish,101053,preyedUponBy
370753,Gasterosteus aculeatus,Threespine Stickleback,48403,preyedUponBy
370753,Lepomis macrochirus,Bluegill,49591,preyedUponBy
370753,Alosa sapidissima,American shad,49243,preyedUponBy
209037,Detritus,Detritus Moth,319556,eats
209037,Pyrrophycophyta,dinoflagellates and allies,792744,eats
209037,Khakista,,,eats
209037,Macroalgae,,,eats
209037,Cyanobacteria,cyanobacteria,67334,eats
209037,Prymnesiophyceae,,828871,eats
209037,Alosa sapidissima,American shad,49243,eatenBy
209037,Malaclemys terrapin,Diamondback Terrapin,39836,eatenBy
209037,Lepomis macrochirus,Bluegill,49591,eatenBy
209037,Menidia menidia,Atlantic Silverside,146827,eatenBy
209037,Gasterosteus aculeatus,Threespine Stickleback,48403,eatenBy
209037,Morone saxatilis,Striped Bass,51392,eatenBy
209037,Morone americana,White Perch,84432,eatenBy
209037,Fundulus diaphanus,banded killifish,101053,eatenBy
209037,Rotifera,Rotifers,126917,preysOn
209037,Ciliophora,Ciliates,118996,preysOn
209037,Alosa sapidissima,American shad,49243,preyedUponBy
209037,Malaclemys terrapin,Diamondback Terrapin,39836,preyedUponBy
209037,Lepomis macrochirus,Bluegill,49591,preyedUponBy
209037,Menidia menidia,Atlantic Silverside,146827,preyedUponBy
209037,Gasterosteus aculeatus,Threespine Stickleback,48403,preyedUponBy
209037,Morone saxatilis,Striped Bass,51392,preyedUponBy
209037,Morone americana,White Perch,84432,preyedUponBy
209037,Fundulus diaphanus,banded killifish,101053,preyedUponBy
1023441,Prymnesiophyceae,,828871,eats
1023441,Khakista,,,eats
1023441,Pyrrophycophyta,dinoflagellates and allies,792744,eats
1023441,Cyanobacteria,cyanobacteria,67334,eats
1023441,Fundulus diaphanus,banded killifish,101053,eatenBy
1023441,Morone americana,White Perch,84432,eatenBy
1023441,Menidia menidia,Atlantic Silverside,146827,eatenBy
1023441,Morone saxatilis,Striped Bass,51392,eatenBy
1023441,Lepomis macrochirus,Bluegill,49591,eatenBy
1023441,Gasterosteus aculeatus,Threespine Stickleback,48403,eatenBy
1023441,Alosa sapidissima,American shad,49243,eatenBy
1023441,Malaclemys terrapin,Diamondback Terrapin,39836,eatenBy
1023441,Rotifera,Rotifers,126917,preysOn
1023441,Ciliophora,Ciliates,118996,preysOn
1023441,Fundulus diaphanus,banded killifish,101053,preyedUponBy
1023441,Morone americana,White Perch,84432,preyedUponBy
1023441,Menidia menidia,Atlantic Silverside,146827,preyedUponBy
1023441,Morone saxatilis,Striped Bass,51392,preyedUponBy
1023441,Lepomis macrochirus,Bluegill,49591,preyedUponBy
1023441,Gasterosteus aculeatus,Threespine Stickleback,48403,preyedUponBy
1023441,Alosa sapidissima,American shad,49243,preyedUponBy
1023441,Malaclemys terrapin,Diamondback Terrapin,39836,preyedUponBy
954167,Rotifera,Rotifers,126917,eats
954167,Ciliophora,Ciliates,118996,eats
954167,Microgadus tomcod,Atlantic Tomcod,105765,eatenBy
954167,Rotifera,Rotifers,126917,preysOn
954167,Ciliophora,Ciliates,118996,preysOn
954167,Malaclemys terrapin,Diamondback Terrapin,39836,preyedUponBy
954167,Alosa sapidissima,American shad,49243,preyedUponBy
954167,Lepomis macrochirus,Bluegill,49591,preyedUponBy
954167,Morone saxatilis,Striped Bass,51392,preyedUponBy
954167,Morone americana,White Perch,84432,preyedUponBy
954167,Fundulus diaphanus,banded killifish,101053,preyedUponBy
954167,Gasterosteus aculeatus,Threespine Stickleback,48403,preyedUponBy
954167,Menidia menidia,Atlantic Silverside,146827,preyedUponBy
154500,Pisces,Vertebrates,355675,eats
154500,Animalia,Animals,1,eats
154500,Alosa sapidissima,American shad,49243,eats
154500,Menidia menidia,Atlantic Silverside,146827,eats
154500,Orthopristis chrysoptera,Pigfish,49431,eats
154500,Cynoscion regalis,Weakfish,154500,eats
154500,Morone americana,White Perch,84432,eats
154500,Rachycentron canadum,Cobia,131491,eatenBy
154500,Pomatomus saltatrix,Bluefish,50984,eatenBy
154500,Morone saxatilis,Striped Bass,51392,eatenBy
154500,Cynoscion regalis,Weakfish,154500,eatenBy
154500,Pisces,Vertebrates,355675,preysOn
154500,Animalia,Animals,1,preysOn
154500,Alosa sapidissima,American shad,49243,preysOn
154500,Menidia menidia,Atlantic Silverside,146827,preysOn
154500,Orthopristis chrysoptera,Pigfish,49431,preysOn
154500,Cynoscion regalis,Weakfish,154500,preysOn
154500,Morone americana,White Perch,84432,preysOn
154500,Cynoscion regalis,Weakfish,154500,preyedUponBy
154500,Morone saxatilis,Striped Bass,51392,preyedUponBy
154500,Pomatomus saltatrix,Bluefish,50984,preyedUponBy
84432,Actinopterygii,Ray-finned Fishes,47178,eats
84432,Nereis,,81791,eats
84432,Alosa sapidissima,American shad,49243,eats
84432,Bacteria,bacteria,67333,eats
84432,Animalia,Animals,1,eats
84432,Crassostrea virginica,Eastern Oyster,47585,eats
84432,Zooplankton,,,eats
84432,Macoma,,71252,eats
84432,Chrysaora quinquecirrha,Atlantic Sea Nettle,48478,eats
84432,Polychaeta,Polychaete Worms,47490,eats
84432,Bacillariophyceae,Diatoms,123880,eats
84432,Morone americana,White Perch,84432,eats
84432,Insecta,Insects,47158,eats
84432,,Speargrass moth,974709,eats
84432,Crustacea,Crustaceans,85493,eats
84432,Chironomidae,Non-biting Midges,53275,eats
84432,Detritus,Detritus Moth,319556,eats
84432,Pisces,Vertebrates,355675,eats
84432,Gnathostomata,Vertebrates,355675,eats
84432,Mollusca,Molluscs,47115,eats
84432,Hymenoptera,"Ants, Bees, Wasps, and Sawflies",47201,eats
84432,Ostracoda,Ostracods,68764,eats
84432,Copepoda,Copepods,121643,eats
84432,Hyalella,,129189,eats
84432,Ephemeroptera,Mayflies,48011,eats
84432,Trichoptera,Caddisflies,62164,eats
84432,Gammarus,,59807,eats
84432,Bivalvia,Bivalves,47584,eats
84432,Morone saxatilis,Striped Bass,51392,eatenBy
84432,Pomatomus saltatrix,Bluefish,50984,eatenBy
84432,Pandion haliaetus,Osprey,116999,eatenBy
84432,Lepomis macrochirus,Bluegill,49591,eatenBy
84432,Morone americana,White Perch,84432,eatenBy
84432,no name,Coral Pea,122098,eatenBy
84432,Cynoscion regalis,Weakfish,154500,eatenBy
84432,Psychodidae,Moth Flies and Sand Flies,52071,preysOn
84432,Plecoptera,Stoneflies,47504,preysOn
84432,Chironomidae,Non-biting Midges,53275,preysOn
84432,Gammaropsis nitida,,1023441,preysOn
84432,Gammarus daiberi,,954167,preysOn
84432,Lepomis gibbosus,Pumpkinseed,49614,preysOn
84432,Gammarus fasciatus,,370753,preysOn
84432,Chydorus,,338141,preysOn
84432,Cymadusa compta,,260502,preysOn
84432,Menidia menidia,Atlantic Silverside,146827,preysOn
84432,Daphnia pulex,Common Water Flea,203474,preysOn
84432,Trichoptera,Caddisflies,62164,preysOn
84432,Ampithoe longimana,,209037,preysOn
84432,Gammarus,,59807,preysOn
84432,Actinopterygii,Ray-finned Fishes,47178,preysOn
84432,Morone americana,White Perch,84432,preysOn
84432,Morone saxatilis,Striped Bass,51392,preyedUponBy
84432,Pomatomus saltatrix,Bluefish,50984,preyedUponBy
84432,Pandion haliaetus,Osprey,116999,preyedUponBy
84432,Lepomis macrochirus,Bluegill,49591,preyedUponBy
84432,Morone americana,White Perch,84432,preyedUponBy
84432,no name,Coral Pea,122098,preyedUponBy
84432,Cynoscion regalis,Weakfish,154500,preyedUponBy
50984,Pomatomus saltatrix,Bluefish,50984,eats
50984,Polychaeta,Polychaete Worms,47490,eats
50984,Zooplankton,,,eats
50984,Nereis,,81791,eats
50984,Animalia,Animals,1,eats
50984,Crassostrea virginica,Eastern Oyster,47585,eats
50984,Alosa sapidissima,American shad,49243,eats
50984,Bacillariophyceae,Diatoms,123880,eats
50984,Chrysaora quinquecirrha,Atlantic Sea Nettle,48478,eats
50984,Bacteria,bacteria,67333,eats
50984,Actinopterygii,Ray-finned Fishes,47178,eats
50984,Macoma,,71252,eats
50984,Morone americana,White Perch,84432,eats
50984,Melanogrammus aeglefinus,Haddock,82351,eats
50984,Mustelus canis,Dusky Smooth-hound,49961,eats
50984,Isopoda,Isopods,48147,eats
50984,Bivalvia,Bivalves,47584,eats
50984,Crangon,,47291,eats
50984,Cynoscion,Weakfishes,49513,eats
50984,Urochordata,Tunicates,130868,eats
50984,Pisces,Vertebrates,355675,eats
50984,Insecta,Insects,47158,eats
50984,Crustacea,Crustaceans,85493,eats
