id,taxon_id,common_name,scientific_name,user_login,image_url,rank,parent_id,taxon_ids,observations_count,taxa_count
81583367,47187,Malacostracans,Malacostraca,kieras,https://inaturalist-open-data.s3.amazonaws.com/photos/133825480/medium.png,class,47120,1|47120|47187,0,13
1556163,119171,,Meconema,erics5,https://inaturalist-open-data.s3.amazonaws.com/photos/1926679/medium.jpg,genus,48124,1|47120|47158|47651|48124|119171,0,1
1610618,47186,Decapods,Decapoda,mattolive,https://inaturalist-open-data.s3.amazonaws.com/photos/1979921/medium.jpg,order,47187,1|47120|47187|47186,0,1
81560730,47181,"heathers, balsams, primroses, and allies",Ericales,brooke_mcastocker,https://static.inaturalist.org/photos/133792475/medium.jpg,order,47124,47126|211194|47124|47181,0,19
48670356,47178,Ray-finned Fishes,Actinopterygii,cameronlee1,https://inaturalist-open-data.s3.amazonaws.com/photos/77237421/medium.jpg,class,2,1|2|47178,0,6
48239265,11853,Swallows and Martins,Hirundinidae,ryanchetchy,https://inaturalist-open-data.s3.amazonaws.com/photos/76531707/medium.jpg,family,7251,1|2|3|7251|11853,0,2
81655376,47169,Basidiomycete Fungi,Basidiomycota,mariamr48,https://inaturalist-open-data.s3.amazonaws.com/photos/133945517/medium.jpg,phylum,47170,47170|47169,0,19
47908220,11880,Typical Swallows,Hirundo,anish11,https://inaturalist-open-data.s3.amazonaws.com/photos/75995064/medium.jpg,genus,11853,1|2|3|7251|11853|11880,0,1
81640532,47161,sedges,Cyperaceae,juliaiscience,https://inaturalist-open-data.s3.amazonaws.com/photos/133918180/medium.jpg,family,47162,47126|211194|47163|47162|47161,0,3
81560870,47151,figwort family,Scrophulariaceae,brooke_mcastocker,https://static.inaturalist.org/photos/133795167/medium.jpg,family,48151,47126|211194|47124|48151|47151,0,5
81641798,47148,rose family,Rosaceae,juliaiscience,https://inaturalist-open-data.s3.amazonaws.com/photos/133920596/medium.jpg,family,47132,47126|211194|47124|47132|47148,0,56
81641798,47132,"roses, elms, figs, and allies",Rosales,juliaiscience,https://inaturalist-open-data.s3.amazonaws.com/photos/133920596/medium.jpg,order,47124,47126|211194|47124|47132,0,61
83431861,47131,Gooseberry Family,Grossulariaceae,maxkahann,https://inaturalist-open-data.s3.amazonaws.com/photos/137023109/medium.jpg,family,71289,47126|211194|47124|71289|47131,0,1
83431861,47130,currants and gooseberries,Ribes,maxkahann,https://inaturalist-open-data.s3.amazonaws.com/photos/137023109/medium.jpg,genus,47131,47126|211194|47124|71289|47131|47130,0,1
81620011,43698,Rodents,Rodentia,fweber3,https://inaturalist-open-data.s3.amazonaws.com/photos/133881398/medium.jpg,order,40151,1|2|40151|43698,0,41
1558702,164299,,Jungermannia exsertifolia,elizabethv3,https://inaturalist-open-data.s3.amazonaws.com/photos/1929623/medium.jpg,species,157583,47126|64615|67852|55253|56468|157583|164299,0,1
48258509,11989,New World Blackbirds and Orioles,Icteridae,ajsirota,https://inaturalist-open-data.s3.amazonaws.com/photos/76562607/medium.jpg,family,7251,1|2|3|7251|11989,0,7
81372085,2708,Pigeons and Doves,Columbiformes,carinamh,https://inaturalist-open-data.s3.amazonaws.com/photos/133460841/medium.jpg,order,3,1|2|3|2708,0,2
81654570,14841,Starlings,Sturnidae,r105,https://inaturalist-open-data.s3.amazonaws.com/photos/133943780/medium.jpg,family,7251,1|2|3|7251|14841,0,4
1551812,143454,,Deidamia,lgertzer,https://inaturalist-open-data.s3.amazonaws.com/photos/1922322/medium.JPG,genus,47213,1|47120|47158|47157|47213|143454,0,1
81560693,13847,True Sparrows,Passer,katier11,https://inaturalist-open-data.s3.amazonaws.com/photos/133792391/medium.jpg,genus,13685,1|2|3|7251|13685|13847,0,3
81560693,13685,Old World Sparrows,Passeridae,katier11,https://inaturalist-open-data.s3.amazonaws.com/photos/133792391/medium.jpg,family,7251,1|2|3|7251|13685,0,3
48256167,25473,Typical Frogs,Ranidae,avadominick,https://inaturalist-open-data.s3.amazonaws.com/photos/76558712/medium.jpg,family,20979,1|2|20978|20979|25473,0,1
48255517,26036,Reptiles,Reptilia,hmckiverkin11,https://inaturalist-open-data.s3.amazonaws.com/photos/76557671/medium.jpg,class,2,1|2|26036,0,9
47416813,26172,Snakes and Lizards,Squamata,darren162,https://static.inaturalist.org/photos/75203299/medium.png,order,26036,1|2|26036|26172,0,1
47416813,26504,Colubrid Snakes,Colubridae,darren162,https://static.inaturalist.org/photos/75203299/medium.png,family,26172,1|2|26036|26172|26504,0,1
81372085,2715,Pigeons and Doves,Columbidae,carinamh,https://inaturalist-open-data.s3.amazonaws.com/photos/133460841/medium.jpg,family,2708,1|2|3|2708|2715,0,2
48190076,43583,Ancestral and Modern Humans,Homo,hmckiverkin11,https://inaturalist-open-data.s3.amazonaws.com/photos/76449111/medium.jpg,genus,43575,1|2|40151|43367|43575|43583,0,3
26322547,273332,,Avenella,sophiefinkelstein,https://inaturalist-open-data.s3.amazonaws.com/photos/40866244/medium.jpg,genus,47434,47126|211194|47163|47162|47434|273332,0,1
48251584,13269,,Hylocichla,casey_z,https://inaturalist-open-data.s3.amazonaws.com/photos/76551074/medium.jpg,genus,15977,1|2|3|7251|15977|13269,0,1
3299627,322828,,Pseudeuophrys,elianascobey,https://inaturalist-open-data.s3.amazonaws.com/photos/3813885/medium.jpg,genus,48139,1|47120|47119|47118|48139|322828,0,1
26121370,129799,,Platycladus,mariamalex25,https://inaturalist-open-data.s3.amazonaws.com/photos/40530501/medium.jpeg,genus,47374,47126|211194|136329|47375|47374|129799,0,2
1561197,129424,,Zelus,lgertzer,https://inaturalist-open-data.s3.amazonaws.com/photos/1932863/medium.jpg,genus,48959,1|47120|47158|47744|48959|129424,0,1
81372085,3438,Zenaida Doves,Zenaida,carinamh,https://inaturalist-open-data.s3.amazonaws.com/photos/133460841/medium.jpg,genus,2715,1|2|3|2708|2715|3438,0,2
48130507,12935,Bluebirds,Sialia,jackmadden5,https://inaturalist-open-data.s3.amazonaws.com/photos/76353158/medium.jpg,genus,15977,1|2|3|7251|15977|12935,0,1
48024918,128030,,Entodon,aliyahschwartz,https://inaturalist-open-data.s3.amazonaws.com/photos/76180681/medium.jpg,genus,123646,47126|311249|48372|67858|123646|128030,0,2
81654570,14842,European and Spotless Starlings,Sturnus,r105,https://inaturalist-open-data.s3.amazonaws.com/photos/133943780/medium.jpg,genus,14841,1|2|3|7251|14841|14842,0,4
47908637,14889,Typical Thrashers,Toxostoma,anish11,https://inaturalist-open-data.s3.amazonaws.com/photos/75995720/medium.jpg,genus,59911,1|2|3|7251|59911|14889,0,1
48256167,20979,Frogs and Toads,Anura,avadominick,https://inaturalist-open-data.s3.amazonaws.com/photos/76558712/medium.jpg,order,20978,1|2|20978|20979,0,1
48256167,20978,Amphibians,Amphibia,avadominick,https://inaturalist-open-data.s3.amazonaws.com/photos/76558712/medium.jpg,class,2,1|2|20978,0,1
6456552,47329,"lilies, supplejacks, and allies",Liliales,evand1,https://inaturalist-open-data.s3.amazonaws.com/photos/8160745/medium.jpg,order,47163,47126|211194|47163|47329,0,1
48130312,16768,Kingbirds,Tyrannus,jackmadden5,https://inaturalist-open-data.s3.amazonaws.com/photos/76352853/medium.jpg,genus,980017,1|2|3|7251|980017|16768,0,1
81599236,15977,Thrushes,Turdidae,carolinem3,https://static.inaturalist.org/photos/133847878/medium.jpg,family,7251,1|2|3|7251|15977,0,33
1558702,157583,,Jungermannia,elizabethv3,https://inaturalist-open-data.s3.amazonaws.com/photos/1929623/medium.jpg,genus,56468,47126|64615|67852|55253|56468|157583,0,1
26323769,156127,,Scolochloa,sleoce,https://inaturalist-open-data.s3.amazonaws.com/photos/40868045/medium.jpg,genus,47434,47126|211194|47163|47162|47434|156127,0,1
1556291,154332,,Sandalus,retnies123,https://inaturalist-open-data.s3.amazonaws.com/photos/1926798/medium.jpg,genus,154331,1|47120|47158|47208|154331|154332,0,1
1556291,154331,Cicada-Parasite Beetles,Rhipiceridae,retnies123,https://inaturalist-open-data.s3.amazonaws.com/photos/1926798/medium.jpg,family,47208,1|47120|47158|47208|154331,0,1
3299507,174548,,Celiptera,joshuakansky,https://inaturalist-open-data.s3.amazonaws.com/photos/3813637/medium.jpg,genus,121850,1|47120|47158|47157|121850|174548,0,1
26056818,154214,,Blatta,anisha1,https://inaturalist-open-data.s3.amazonaws.com/photos/40426710/medium.jpg,genus,82232,1|47120|47158|81769|82232|154214,0,1
48305440,17550,"Woodpeckers, Barbets, and Allies",Piciformes,jdcazes,https://inaturalist-open-data.s3.amazonaws.com/photos/76640049/medium.jpeg,order,3,1|2|3|17550,0,1
48305440,17599,Woodpeckers,Picidae,jdcazes,https://inaturalist-open-data.s3.amazonaws.com/photos/76640049/medium.jpeg,family,17550,1|2|3|17550|17599,0,1
1582811,153635,,Sergiolus,blancam1,https://inaturalist-open-data.s3.amazonaws.com/photos/1953856/medium.JPG,genus,50168,1|47120|47119|47118|50168|153635,0,1
81624177,152870,Even-toed Ungulates and Cetaceans,Artiodactyla,dylan_v,https://static.inaturalist.org/photos/133924795/medium.jpg,order,40151,1|2|40151|152870,0,21
26056718,152550,,Candelariales,anisha1,https://inaturalist-open-data.s3.amazonaws.com/photos/40426572/medium.jpg,order,54743,47170|48250|54743|152550,0,1
48254209,14994,Dumetella Catbirds,Dumetella,matthew965,https://inaturalist-open-data.s3.amazonaws.com/photos/76555634/medium.jpg,genus,59911,1|2|3|7251|59911|14994,0,2
48021633,194479,,Cerrena,saral618,https://inaturalist-open-data.s3.amazonaws.com/photos/76175360/medium.jpg,genus,974712,47170|47169|50814|47380|974712|194479,0,1
83431860,2,Chordates,Chordata,maxkahann,https://inaturalist-open-data.s3.amazonaws.com/photos/137023058/medium.jpg,phylum,1,1|2,0,204
3305925,364096,,Chrysoclista,kathrynbelkin,https://inaturalist-open-data.s3.amazonaws.com/photos/3820893/medium.jpg,genus,81988,1|47120|47158|47157|81988|364096,0,1
26418357,372828,,Caliciales,priyanka13,https://inaturalist-open-data.s3.amazonaws.com/photos/41020408/medium.jpg,order,54743,47170|48250|54743|372828,0,1
81599236,12705,Typical Thrushes,Turdus,carolinem3,https://static.inaturalist.org/photos/133847878/medium.jpg,genus,15977,1|2|3|7251|15977|12705,0,31
48305434,41944,Felids,Felidae,jdcazes,https://inaturalist-open-data.s3.amazonaws.com/photos/76639948/medium.jpg,family,41573,1|2|40151|41573|41944,0,2
48239779,42043,Canids,Canidae,jakeacosta11,https://inaturalist-open-data.s3.amazonaws.com/photos/76532658/medium.jpg,family,41573,1|2|40151|41573|42043,0,7
48239779,42044,Wolves and Dogs,Canis,jakeacosta11,https://inaturalist-open-data.s3.amazonaws.com/photos/76532658/medium.jpg,genus,42043,1|2|40151|41573|42043|42044,0,5
3307045,123640,,Philonotis,deanaprochnau,https://inaturalist-open-data.s3.amazonaws.com/photos/3822445/medium.jpg,genus,123641,47126|311249|48372|1122195|123641|123640,0,1
48184456,42054,Typical Foxes,Vulpes,samanthaw6,https://inaturalist-open-data.s3.amazonaws.com/photos/76439135/medium.jpg,genus,42043,1|2|40151|41573|42043|42054,0,2
47668589,122380,Tailed-Blues,Cupido,alanabettello,https://inaturalist-open-data.s3.amazonaws.com/photos/75611399/medium.jpg,genus,47923,1|47120|47158|47157|47923|122380,0,1
81624177,42158,Deer,Cervidae,dylan_v,https://static.inaturalist.org/photos/133924795/medium.jpg,family,152870,1|2|40151|152870|42158,0,21
81624177,42219,White-tailed and Mule Deer,Odocoileus,dylan_v,https://static.inaturalist.org/photos/133924795/medium.jpg,genus,42158,1|2|40151|152870|42158|42219,0,21
48183071,43094,Lagomorphs,Lagomorpha,samanthaw6,https://inaturalist-open-data.s3.amazonaws.com/photos/76437258/medium.jpeg,order,40151,1|2|40151|43094,0,2
48183071,43095,Hares and Rabbits,Leporidae,samanthaw6,https://inaturalist-open-data.s3.amazonaws.com/photos/76437258/medium.jpeg,family,43094,1|2|40151|43094|43095,0,2
48183071,43096,Cottontail Rabbits,Sylvilagus,samanthaw6,https://inaturalist-open-data.s3.amazonaws.com/photos/76437258/medium.jpeg,genus,43095,1|2|40151|43094|43095|43096,0,2
48055962,121943,ferns,Polypodiopsida,brandon_chazan,https://inaturalist-open-data.s3.amazonaws.com/photos/76230372/medium.jpg,class,211194,47126|211194|121943,0,2
48183947,43327,Odd-toed Ungulates,Perissodactyla,ilyssa,https://inaturalist-open-data.s3.amazonaws.com/photos/76438821/medium.jpg,order,40151,1|2|40151|43327,0,1
48183947,43328,Equines,Equidae,ilyssa,https://inaturalist-open-data.s3.amazonaws.com/photos/76438821/medium.jpg,family,43327,1|2|40151|43327|43328,0,1
3299507,121850,"Underwing, Tiger, Tussock, and Allied Moths",Erebidae,joshuakansky,https://inaturalist-open-data.s3.amazonaws.com/photos/3813637/medium.jpg,family,47157,1|47120|47158|47157|121850,0,1
48183947,43329,Equines,Equus,ilyssa,https://inaturalist-open-data.s3.amazonaws.com/photos/76438821/medium.jpg,genus,43328,1|2|40151|43327|43328|43329,0,1
48190076,43367,Primates,Primates,hmckiverkin11,https://inaturalist-open-data.s3.amazonaws.com/photos/76449111/medium.jpg,order,40151,1|2|40151|43367,0,3
48190076,43575,Great Apes,Hominidae,hmckiverkin11,https://inaturalist-open-data.s3.amazonaws.com/photos/76449111/medium.jpg,family,43367,1|2|40151|43367|43575,0,3
48305434,41956,Palearctic and African Small Cats,Felis,jdcazes,https://inaturalist-open-data.s3.amazonaws.com/photos/76639948/medium.jpg,genus,41944,1|2|40151|41573|41944|41956,0,2
3307045,123641,,Bartramiaceae,deanaprochnau,https://inaturalist-open-data.s3.amazonaws.com/photos/3822445/medium.jpg,family,1122195,47126|311249|48372|1122195|123641,0,1
48255517,39532,Turtles and Tortoises,Testudines,hmckiverkin11,https://inaturalist-open-data.s3.amazonaws.com/photos/76557671/medium.jpg,order,26036,1|2|26036|39532,0,8
47512626,41661,Raccoons,Procyon,maggiecass18,https://inaturalist-open-data.s3.amazonaws.com/photos/75359986/medium.jpg,genus,41660,1|2|40151|41573|41660|41661,0,1
48195080,39680,Snapping Turtles,Chelydridae,alizafeffer,https://static.inaturalist.org/photos/76458165/medium.jpg,family,39532,1|2|26036|39532|39680,0,4
48195080,39681,Typical Snapping Turtles,Chelydra,alizafeffer,https://static.inaturalist.org/photos/76458165/medium.jpg,genus,39680,1|2|26036|39532|39680|39681,0,4
81451664,126766,,Plutellidae,nickyg09,https://static.inaturalist.org/photos/133601196/medium.png,family,47157,1|47120|47158|47157|126766,0,1
48255517,39760,Pond and Box Turtles,Emydidae,hmckiverkin11,https://inaturalist-open-data.s3.amazonaws.com/photos/76557671/medium.jpg,family,39532,1|2|26036|39532|39760,0,3
48154700,39770,Painted Turtles,Chrysemys,sarahb2449,https://inaturalist-open-data.s3.amazonaws.com/photos/76391873/medium.jpg,genus,39760,1|2|26036|39532|39760|39770,0,1
48154700,39771,Painted Turtle,Chrysemys picta,sarahb2449,https://inaturalist-open-data.s3.amazonaws.com/photos/76391873/medium.jpg,species,39770,1|2|26036|39532|39760|39770|39771,0,1
48255517,39776,Sliders,Trachemys,hmckiverkin11,https://inaturalist-open-data.s3.amazonaws.com/photos/76557671/medium.jpg,genus,39760,1|2|26036|39532|39760|39776,0,1
48129433,39806,Box Turtles,Terrapene,jackmadden5,https://inaturalist-open-data.s3.amazonaws.com/photos/76351348/medium.jpg,genus,39760,1|2|26036|39532|39760|39806,0,1
48253613,126394,Cannonball Jellies,Stomolophidae,brianb4,https://inaturalist-open-data.s3.amazonaws.com/photos/76554626/medium.jpg,family,69831,1|47534|48332|69831|126394,0,1
48129433,39814,Common Box Turtle,Terrapene carolina,jackmadden5,https://inaturalist-open-data.s3.amazonaws.com/photos/76351348/medium.jpg,species,39806,1|2|26036|39532|39760|39806|39814,0,1
48243005,40019,Tortoises,Testudinidae,elle46,https://inaturalist-open-data.s3.amazonaws.com/photos/76536496/medium.jpg,family,39532,1|2|26036|39532|40019,0,1
48243005,40082,Gopher and Desert Tortoises,Gopherus,elle46,https://inaturalist-open-data.s3.amazonaws.com/photos/76536496/medium.jpg,genus,40019,1|2|26036|39532|40019|40082,0,1
81624177,40151,Mammals,Mammalia,dylan_v,https://static.inaturalist.org/photos/133924795/medium.jpg,class,2,1|2|40151,0,78
48143398,125625,Silvergrasses,Miscanthus,jasmine_lee,https://inaturalist-open-data.s3.amazonaws.com/photos/76373296/medium.jpg,genus,47434,47126|211194|47163|47162|47434|125625,0,1
48024918,123646,,Entodontaceae,aliyahschwartz,https://inaturalist-open-data.s3.amazonaws.com/photos/76180681/medium.jpg,family,67858,47126|311249|48372|67858|123646,0,2
48305434,41573,Carnivorans,Carnivora,jdcazes,https://inaturalist-open-data.s3.amazonaws.com/photos/76639948/medium.jpg,order,40151,1|2|40151|41573,0,10
47512626,41660,"Raccoons, Coatis, and Allies",Procyonidae,maggiecass18,https://inaturalist-open-data.s3.amazonaws.com/photos/75359986/medium.jpg,family,41573,1|2|40151|41573|41660,0,1
48253613,126395,Cannonball Jellies,Stomolophus,brianb4,https://inaturalist-open-data.s3.amazonaws.com/photos/76554626/medium.jpg,genus,126394,1|47534|48332|69831|126394|126395,0,1
65928155,48678,goldenrods,Solidago,emilyfinnegan8,https://inaturalist-open-data.s3.amazonaws.com/photos/106193964/medium.jpg,genus,47604,47126|211194|47124|47605|47604|48678,0,1
48160130,47332,poppy family,Papaveraceae,ryanchetchy,https://inaturalist-open-data.s3.amazonaws.com/photos/76400496/medium.jpg,family,48232,47126|211194|47124|48232|47332,0,3
26900364,56955,sunflowers,Helianthus,zenak1,https://inaturalist-open-data.s3.amazonaws.com/photos/41799095/medium.jpeg,genus,47604,47126|211194|47124|47605|47604|56955,0,1
48183211,574,"Pheasants, Grouse, and Allies",Phasianidae,samanthaw6,https://inaturalist-open-data.s3.amazonaws.com/photos/76437427/medium.jpeg,family,573,1|2|3|573|574,0,2
48183211,573,Landfowl,Galliformes,samanthaw6,https://inaturalist-open-data.s3.amazonaws.com/photos/76437427/medium.jpeg,order,3,1|2|3|573,0,2
81587830,57280,ailanthuses,Ailanthus,jaymeme,https://inaturalist-open-data.s3.amazonaws.com/photos/133831419/medium.jpeg,genus,57279,47126|211194|47124|47729|57279|57280,0,6
81587830,57279,Quassia Family,Simaroubaceae,jaymeme,https://inaturalist-open-data.s3.amazonaws.com/photos/133831419/medium.jpeg,family,47729,47126|211194|47124|47729|57279,0,6
48048753,57189,Canarygrasses,Phalaris,alizafeffer,https://static.inaturalist.org/photos/76218656/medium.jpg,genus,47434,47126|211194|47163|47162|47434|57189,0,1
1571813,57170,Fescues,Festuca,kylew3,https://inaturalist-open-data.s3.amazonaws.com/photos/1950135/medium.jpg,genus,47434,47126|211194|47163|47162|47434|57170,0,1
3318734,56740,,Ricinus,navneethp2,https://inaturalist-open-data.s3.amazonaws.com/photos/3834164/medium.jpg,genus,51821,47126|211194|47124|51820|51821|56740,0,1
3307013,55910,hawkweeds,Hieracium,deanaprochnau,https://inaturalist-open-data.s3.amazonaws.com/photos/3822382/medium.jpg,genus,47604,47126|211194|47124|47605|47604|55910,0,1
1558702,56468,,Jungermanniaceae,elizabethv3,https://inaturalist-open-data.s3.amazonaws.com/photos/1929623/medium.jpg,family,55253,47126|64615|67852|55253|56468,0,1
48062822,56310,,Psathyrellaceae,mfriedman10,https://static.inaturalist.org/photos/76241196/medium.jpg,family,47167,47170|47169|50814|47167|56310,0,1
6432140,56196,,Philaenus,zackk1,https://static.inaturalist.org/photos/8122850/medium.jpg,genus,56195,1|47120|47158|47744|56195|56196,0,1
6432140,56195,True Spittlebugs,Aphrophoridae,zackk1,https://static.inaturalist.org/photos/8122850/medium.jpg,family,47744,1|47120|47158|47744|56195,0,1
26900365,56091,Mulberries,Morus,zenak1,https://inaturalist-open-data.s3.amazonaws.com/photos/41799097/medium.jpg,genus,50998,47126|211194|47124|47132|50998|56091,0,1
64974367,56062,Garlic mustards,Alliaria,nikkirosenblatt,https://inaturalist-open-data.s3.amazonaws.com/photos/104537607/medium.jpg,genus,47204,47126|211194|47124|71275|47204|56062,0,2
48137409,57518,,Hymenochaetaceae,patrickeatsflowers,https://inaturalist-open-data.s3.amazonaws.com/photos/76363818/medium.jpg,family,57519,47170|47169|50814|57519|57518,0,1
48137409,57519,,Hymenochaetales,patrickeatsflowers,https://inaturalist-open-data.s3.amazonaws.com/photos/76363818/medium.jpg,order,50814,47170|47169|50814|57519,0,1
3306839,57768,,Podabrus,lgertzer,https://inaturalist-open-data.s3.amazonaws.com/photos/3822242/medium.jpeg,genus,52932,1|47120|47158|47208|52932|57768,0,1
48246841,58227,peony family,Paeoniaceae,connorippolito,https://static.inaturalist.org/photos/76543767/medium.jpg,family,71289,47126|211194|47124|71289|58227,0,2
81561936,58321,soapberry family,Sapindaceae,emilyd5,https://inaturalist-open-data.s3.amazonaws.com/photos/133794384/medium.jpg,family,47729,47126|211194|47124|47729|58321,0,11
3305886,58390,Wheats,Triticum,sarahvarghese32,https://inaturalist-open-data.s3.amazonaws.com/photos/3820865/medium.jpeg,genus,47434,47126|211194|47163|47162|47434|58390,0,1
1610617,58647,Topminnows,Fundulidae,mattolive,https://inaturalist-open-data.s3.amazonaws.com/photos/1979920/medium.jpg,family,49333,1|2|47178|49333|58647,0,1
1610617,58648,Typical Killifishes,Fundulus,mattolive,https://inaturalist-open-data.s3.amazonaws.com/photos/1979920/medium.jpg,genus,58647,1|2|47178|49333|58647|58648,0,1
81371936,58728,Barberries,Berberis,carinamh,https://inaturalist-open-data.s3.amazonaws.com/photos/133460567/medium.jpg,genus,49289,47126|211194|47124|48232|49289|58728,0,1
26407620,59096,muhly,Muhlenbergia,ashithaa1,https://inaturalist-open-data.s3.amazonaws.com/photos/41001464/medium.jpg,genus,47434,47126|211194|47163|47162|47434|59096,0,1
48173921,59902,,Melissa,katyanna,https://inaturalist-open-data.s3.amazonaws.com/photos/76422527/medium.jpeg,genus,48623,47126|211194|47124|48151|48623|59902,0,1
48254209,59911,Mockingbirds and Thrashers,Mimidae,matthew965,https://inaturalist-open-data.s3.amazonaws.com/photos/76555634/medium.jpg,family,7251,1|2|3|7251|59911,0,3
81641745,60244,"pepper plants, birthworts, and allies",Piperales,juliaiscience,https://inaturalist-open-data.s3.amazonaws.com/photos/133920516/medium.jpg,order,47124,47126|211194|47124|60244,0,1
3305811,60304,Paspalum,Paspalum,heathercazes,https://inaturalist-open-data.s3.amazonaws.com/photos/3820736/medium.jpg,genus,47434,47126|211194|47163|47162|47434|60304,0,1
48256167,60340,American Water Frogs,Lithobates,avadominick,https://inaturalist-open-data.s3.amazonaws.com/photos/76558712/medium.jpg,genus,25473,1|2|20978|20979|25473|60340,0,1
6432130,60470,Snipe Flies,Rhagionidae,zackk1,https://static.inaturalist.org/photos/8122841/medium.jpg,family,47822,1|47120|47158|47822|60470,0,3
6432130,60471,,Rhagio,zackk1,https://static.inaturalist.org/photos/8122841/medium.jpg,genus,60470,1|47120|47158|47822|60470|60471,0,1
81597806,559248,New World Sparrows,Passerellidae,carolinem3,https://static.inaturalist.org/photos/133845666/medium.jpg,family,7251,1|2|3|7251|559248,0,3
47999810,55849,"amaryllis, onions, and allies",Amaryllidaceae,benjaminf2,https://inaturalist-open-data.s3.amazonaws.com/photos/76142792/medium.jpg,family,47218,47126|211194|47163|47218|55849,0,1
26418357,60717,,Physciaceae,priyanka13,https://inaturalist-open-data.s3.amazonaws.com/photos/41020408/medium.jpg,family,372828,47170|48250|54743|372828|60717,0,1
3306839,52932,Soldier Beetles,Cantharidae,lgertzer,https://inaturalist-open-data.s3.amazonaws.com/photos/3822242/medium.jpeg,family,47208,1|47120|47158|47208|52932,0,1
26323540,53373,hazels,Corylus,bschatz01,https://inaturalist-open-data.s3.amazonaws.com/photos/40867357/medium.jpg,genus,49155,47126|211194|47124|47853|49155|53373,0,1
48176751,53327,periwinkles,Vinca,rebekahf06,https://inaturalist-open-data.s3.amazonaws.com/photos/76427274/medium.jpg,genus,47362,47126|211194|47124|47363|47362|53327,0,2
48142955,53283,Roundheads,Stropharia,patrickeatsflowers,https://inaturalist-open-data.s3.amazonaws.com/photos/76372627/medium.jpg,genus,48768,47170|47169|50814|47167|48768|53283,0,1
3298310,53113,cabbages and mustards,Brassica,alexadrapkin,https://inaturalist-open-data.s3.amazonaws.com/photos/3812024/medium.jpg,genus,47204,47126|211194|47124|71275|47204|53113,0,1
3310876,53106,lettuces,Lactuca,jordanc9998,https://inaturalist-open-data.s3.amazonaws.com/photos/3826803/medium.JPG,genus,47604,47126|211194|47124|47605|47604|53106,0,1
3310847,52979,Shepherd's-purses,Capsella,jordanc9998,https://inaturalist-open-data.s3.amazonaws.com/photos/3830389/medium.jpg,genus,47204,47126|211194|47124|71275|47204|52979,0,4
81641745,52861,wild gingers,Asarum,juliaiscience,https://inaturalist-open-data.s3.amazonaws.com/photos/133920516/medium.jpg,genus,52860,47126|211194|47124|60244|52860|52861,0,1
48272837,55831,,Glechoma,the1mayaroy,https://inaturalist-open-data.s3.amazonaws.com/photos/76622191/medium.jpg,genus,48623,47126|211194|47124|48151|48623|55831,0,9
81641745,52860,birthwort family,Aristolochiaceae,juliaiscience,https://inaturalist-open-data.s3.amazonaws.com/photos/133920516/medium.jpg,family,60244,47126|211194|47124|60244|52860,0,1
81460379,52849,ivy family,Araliaceae,ilyyssa,https://inaturalist-open-data.s3.amazonaws.com/photos/133617054/medium.jpg,family,48700,47126|211194|47124|48700|52849,0,5
3305824,52809,Meadow-grasses,Poa,ritwikb,https://inaturalist-open-data.s3.amazonaws.com/photos/3820749/medium.jpg,genus,47434,47126|211194|47163|47162|47434|52809,0,7
25971186,52765,self-heals,Prunella,tae3,https://inaturalist-open-data.s3.amazonaws.com/photos/40285145/medium.jpg,genus,48623,47126|211194|47124|48151|48623|52765,0,1
48259592,52747,"Hornets, Paper Wasps, Potter Wasps, and Allies",Vespidae,ajsirota,https://inaturalist-open-data.s3.amazonaws.com/photos/76564491/medium.jpg,family,47201,1|47120|47158|47201|52747,0,1
81640940,52721,cocks-foot and orchard grasses,Dactylis,juliaiscience,https://inaturalist-open-data.s3.amazonaws.com/photos/133919003/medium.jpg,genus,47434,47126|211194|47163|47162|47434|52721,0,6
48140115,53376,Cotoneasters,Cotoneaster,jasmine_lee,https://inaturalist-open-data.s3.amazonaws.com/photos/76368270/medium.jpg,genus,47148,47126|211194|47124|47132|47148|53376,0,1
6445431,53424,False-Buckthorns,Frangula,miab1,https://static.inaturalist.org/photos/8143805/medium.jpg,genus,49041,47126|211194|47124|47132|49041|53424,0,2
48120273,53580,Tulip trees,Liriodendron,ellietaragano,https://inaturalist-open-data.s3.amazonaws.com/photos/76338004/medium.jpg,genus,53581,47126|211194|47124|50898|53581|53580,0,3
48120273,53581,magnolia family,Magnoliaceae,ellietaragano,https://inaturalist-open-data.s3.amazonaws.com/photos/76338004/medium.jpg,family,50898,47126|211194|47124|50898|53581,0,3
47999810,53597,daffodils,Narcissus,benjaminf2,https://inaturalist-open-data.s3.amazonaws.com/photos/76142792/medium.jpg,genus,55849,47126|211194|47163|47218|55849|53597,0,1
81514756,53781,"Cannabis, Hackberries, Hops, and Allies",Cannabaceae,kimt315,https://inaturalist-open-data.s3.amazonaws.com/photos/133713079/medium.jpg,family,47132,47126|211194|47124|47132|53781,0,1
48183055,54067,pinwheels and parachute mushrooms,Marasmius,emmagarbowitz17,https://inaturalist-open-data.s3.amazonaws.com/photos/76437375/medium.jpg,genus,49545,47170|47169|50814|47167|49545|54067,0,3
26418263,54574,,Schizophyllaceae,priyanka13,https://inaturalist-open-data.s3.amazonaws.com/photos/41020281/medium.jpg,family,47167,47170|47169|50814|47167|54574,0,1
